OrderID,OrderDate,ProductID,ProductName,SKU,CustomerName,Region,Category,SubCategory,SalesChannel,Quantity,UnitPrice,Discount,TotalSales,EstimatedCost,EstimatedProfit
ORD107073,2018-09-02,PRD5347,Fitness Elite,SKU-53330,Navya Bahri,Punjab,Sports,Fitness,Online,1,291.66,0.23,224.58,117.26,134.29
ORD107074,2017-02-22,PRD6483,Men Go,SKU-35329,Ela Kota,Haryana,Clothing,Men,Store,1,41.1,0.21,32.47,19.27,17.25
ORD107075,2019-07-19,PRD10780,Fitness Go,SKU-45759,Pari Andra,Karnataka,Sports,Fitness,Online,3,53.47,0.19,129.93,42.22,27.34
ORD107076,2021-10-04,PRD1458,Laptops Max,SKU-54657,Shlok Tella,Nagaland,Electronics,Laptops,Online,8,206.24,0.05,1567.42,130.61,574.79
ORD107077,2023-04-14,PRD8253,Appliances Go,SKU-82653,Hiran Tella,Assam,Home & Kitchen,Appliances,Online,3,203.76,0.06,574.6,128.94,210.99
ORD107078,2025-08-13,PRD1166,Appliances Elite,SKU-71683,Nitya Taneja,Rajasthan,Home & Kitchen,Appliances,Online,2,14.35,0.15,24.39,6.01,14.18
ORD107079,2021-02-20,PRD8221,Phones Elite,SKU-44981,Suhana Garg,Nagaland,Electronics,Phones,Store,3,420.75,0.17,1047.67,303.24,292.6
ORD107080,2024-02-20,PRD3756,Fitness Max,SKU-56171,Kimaya Dass,Jammu and Kashmir,Sports,Fitness,Online,5,50.3,0.19,203.72,24.2,105.71
ORD107081,2023-07-13,PRD10356,Phones X,SKU-31088,Mamooty Bedi,Uttar Pradesh,Electronics,Phones,Store,1,89.94,0.28,64.76,52.29,27.11
ORD107082,2017-07-10,PRD10235,Kids Elite,SKU-35500,Bhamini Tiwari,Meghalaya,Clothing,Kids,Store,10,97.15,0.16,816.06,70.43,224.45
ORD107083,2016-05-06,PRD6901,Laptops Pro,SKU-80590,Yakshit Batta,Jammu and Kashmir,Electronics,Laptops,Online,5,262.98,0.23,1012.47,197.05,253.83
ORD107084,2017-11-09,PRD6405,Skincare Pro,SKU-46222,Taran Kara,Bihar,Beauty,Skincare,Online,6,343.11,0.04,1976.31,171.54,988.24
ORD107085,2015-05-16,PRD10478,Outdoor X,SKU-98039,Biju Savant,Chandigarh,Sports,Outdoor,Store,1,373.7,0.18,306.43,162.68,173.04
ORD107086,2017-07-29,PRD2237,Team Sports Elite,SKU-63154,Anya Boase,Puducherry,Sports,Team Sports,Online,2,336.88,0.21,532.27,250.86,135.91
ORD107087,2015-09-14,PRD2940,Outdoor Elite,SKU-50160,Kaira Datta,Meghalaya,Sports,Outdoor,Online,3,17.78,0.1,48.01,12.62,13.93
ORD107088,2020-06-02,PRD2786,Kids Go,SKU-19818,Jiya Grewal,West Bengal,Clothing,Kids,Online,10,160.62,0.12,1413.46,68.95,806.7
ORD107089,2015-09-02,PRD6699,Skincare Pro,SKU-42638,Mohanlal Dubey,Meghalaya,Beauty,Skincare,Online,5,464.55,0.21,1834.97,288.38,695.87
ORD107090,2025-08-19,PRD9832,Kids X,SKU-45400,Neysa Sunder,Sikkim,Clothing,Kids,Online,4,395.39,0.14,1360.14,244.41,519.37
ORD107091,2024-01-15,PRD2531,Team Sports Elite,SKU-24341,Aniruddh Hora,Nagaland,Sports,Team Sports,Store,3,172.59,0.29,367.62,85.72,185.03
ORD107092,2019-01-31,PRD8377,Fitness Plus,SKU-37121,Prerak Devi,Madhya Pradesh,Sports,Fitness,Online,8,115.97,0.22,723.65,65.74,313.44
ORD107093,2023-08-01,PRD4728,Kids Pro,SKU-89224,Aradhya Bahri,Uttarakhand,Clothing,Kids,Online,10,353.77,0.19,2865.54,201.2,1235.82
ORD107094,2015-10-12,PRD10664,Women Elite,SKU-32917,Heer Halder,Nagaland,Clothing,Women,Store,4,87.47,0.2,279.9,47.1,129.18
ORD107095,2018-07-14,PRD2618,Women Pro,SKU-48129,Eva Baria,Nagaland,Clothing,Women,Store,3,116.12,0.05,330.94,80.99,100.12
ORD107096,2024-05-26,PRD9479,Outdoor Go,SKU-10583,Kimaya Venkatesh,Karnataka,Sports,Outdoor,Online,8,177.83,0.09,1294.6,72.38,767.68
ORD107097,2015-02-04,PRD4152,Accessories Pro,SKU-95395,Keya Mahajan,Jammu and Kashmir,Electronics,Accessories,Store,8,76.98,0.13,535.78,40.54,253.62
ORD107098,2024-10-02,PRD6145,Outdoor Pro,SKU-72316,Purab Seth,Arunachal Pradesh,Sports,Outdoor,Store,8,458.59,0.18,3008.35,222.84,1546.52
ORD107099,2025-07-24,PRD7975,Laptops Max,SKU-60770,Himmat Bhat,Delhi,Electronics,Laptops,Store,3,135.19,0.01,401.51,101.68,99.52
ORD107100,2024-12-05,PRD4711,Accessories Pro,SKU-88819,Shray Bir,Sikkim,Electronics,Accessories,Online,4,238.04,0.28,685.56,101.63,392.86
ORD107101,2018-11-26,PRD2237,Outdoor Pro,SKU-55529,Neelofar Tailor,Assam,Sports,Outdoor,Online,9,83.95,0.09,687.55,52.64,256.43
ORD107102,2019-03-08,PRD4848,Laptops Go,SKU-67667,Nishith Dube,Andhra Pradesh,Electronics,Laptops,Online,2,25.93,0.13,45.12,14.71,19.52
ORD107103,2016-07-01,PRD10343,Kids Go,SKU-62598,Onkar Hayre,Odisha,Clothing,Kids,Store,9,275.8,0.11,2209.16,169.9,848.26
ORD107104,2020-07-30,PRD7222,Skincare X,SKU-94569,Saira Bail,Manipur,Beauty,Skincare,Store,9,412.54,0.12,3267.32,324.92,693.95
ORD107105,2019-12-13,PRD8101,Skincare Plus,SKU-84851,Lakshit Khatri,Bihar,Beauty,Skincare,Store,1,292.35,0.23,225.11,229.07,48.73
ORD107106,2019-03-21,PRD8264,Phones Pro,SKU-19022,Kimaya Behl,Kerala,Electronics,Phones,Online,1,254.32,0.11,226.34,128.77,111.74
ORD107107,2025-08-24,PRD9314,Women Go,SKU-23739,Kaira Din,Rajasthan,Clothing,Women,Online,4,35.85,0.1,129.06,15.71,72.5
ORD107108,2015-02-25,PRD5478,Phones Plus,SKU-99978,Alisha Korpal,Andhra Pradesh,Electronics,Phones,Store,8,90.8,0.12,639.23,61.1,209.09
ORD107109,2024-12-10,PRD9161,Phones Pro,SKU-76346,Trisha Ganesh,Sikkim,Electronics,Phones,Online,8,458.75,0.28,2642.4,214.14,1408.95
ORD107110,2022-10-30,PRD5938,Haircare Pro,SKU-50406,Vidur Varma,Odisha,Beauty,Haircare,Store,6,262.7,0.2,1260.96,135.83,608.98
ORD107111,2020-03-22,PRD9500,Accessories Go,SKU-60388,Manjari Vala,Meghalaya,Electronics,Accessories,Store,8,42.06,0.04,323.02,17.73,186.85
ORD107112,2023-03-25,PRD6384,Women Pro,SKU-83568,Anay Doshi,Goa,Clothing,Women,Store,7,153.01,0.27,781.88,107.25,233.83
ORD107113,2022-04-27,PRD3475,Accessories Go,SKU-75407,Purab Madan,Chandigarh,Electronics,Accessories,Online,6,102.57,0.27,449.26,41.64,266.87
ORD107114,2022-01-20,PRD4941,Fitness Elite,SKU-46188,Jayesh Arora,Uttar Pradesh,Sports,Fitness,Store,10,353.88,0.29,2512.55,223.11,928.47
ORD107115,2021-03-30,PRD8784,Skincare Max,SKU-61717,Hansh Aggarwal,Chhattisgarh,Beauty,Skincare,Online,4,476.98,0.3,1335.54,335.36,396.54
ORD107116,2025-04-23,PRD6266,Laptops Max,SKU-22682,Rhea Garg,Andhra Pradesh,Electronics,Laptops,Store,3,16.32,0.16,41.13,9.85,16.3
ORD107117,2018-09-20,PRD6038,Team Sports Plus,SKU-21601,Zeeshan Dugar,Telangana,Sports,Team Sports,Store,8,184.61,0.04,1417.8,74.75,843.72
ORD107118,2019-08-09,PRD3379,Appliances X,SKU-17102,Ojas Din,Chandigarh,Home & Kitchen,Appliances,Store,7,434.16,0.15,2583.25,225.98,1238.67
ORD107119,2021-07-09,PRD7157,Phones Pro,SKU-64215,Siya Barad,Madhya Pradesh,Electronics,Phones,Online,5,372.8,0.23,1435.28,167.03,792.21
ORD107120,2022-06-15,PRD10784,Skincare Go,SKU-11578,Ira Kapur,Sikkim,Beauty,Skincare,Store,6,135.21,0.2,649.01,62.54,348.82
ORD107121,2021-04-03,PRD9297,Appliances X,SKU-54757,Samaira Grover,Kerala,Home & Kitchen,Appliances,Store,10,236.67,0.22,1846.03,139.07,761.28
ORD107122,2019-01-07,PRD6553,Team Sports X,SKU-96961,Dhanush Bala,Nagaland,Sports,Team Sports,Online,1,380.67,0.07,354.02,241.23,129.68
ORD107123,2015-09-16,PRD5366,Furniture Max,SKU-11927,Shanaya Vaidya,Madhya Pradesh,Home & Kitchen,Furniture,Store,10,202.39,0.28,1457.21,93.16,786.46
ORD107124,2023-07-14,PRD8402,Phones X,SKU-20735,Nayantara Wason,Goa,Electronics,Phones,Store,5,302.95,0.24,1151.21,151.96,573.76
ORD107125,2023-03-05,PRD9279,Team Sports Elite,SKU-35030,Charvi Choudhry,Arunachal Pradesh,Sports,Team Sports,Store,10,460.71,0.26,3409.25,201.53,1917.93
ORD107126,2015-03-10,PRD8551,Outdoor Pro,SKU-18794,Shamik Sama,Mizoram,Sports,Outdoor,Online,6,269.33,0.17,1341.26,152.08,583.9
ORD107127,2016-12-29,PRD4862,Makeup Elite,SKU-67254,Anya Kumar,Telangana,Beauty,Makeup,Online,4,363.48,0.21,1148.6,148.08,680.66
ORD107128,2025-09-09,PRD10875,Women X,SKU-50080,Kismat Gour,Bihar,Clothing,Women,Store,8,189.58,0.21,1198.15,90.77,624.48
ORD107129,2020-06-24,PRD4857,Team Sports Elite,SKU-28226,Riaan Dua,Nagaland,Sports,Team Sports,Store,8,74.05,0.28,426.53,52.18,125.97
ORD107130,2019-03-08,PRD2189,Kids X,SKU-80116,Kismat Divan,Tripura,Clothing,Kids,Store,4,108.05,0.07,401.95,69.13,144.78
ORD107131,2022-02-06,PRD5198,Kids X,SKU-41202,Shanaya Manne,Kerala,Clothing,Kids,Store,8,274.76,0.02,2154.12,164.37,865.46
ORD107132,2018-07-16,PRD5388,Men Pro,SKU-17345,Madhup Krish,Uttar Pradesh,Clothing,Men,Online,5,255.95,0.13,1113.38,178.43,337.21
ORD107133,2025-01-15,PRD3714,Accessories Elite,SKU-57784,Yakshit Bhagat,Bihar,Electronics,Accessories,Store,1,377.98,0.25,283.49,295.07,62.18
ORD107134,2019-12-17,PRD6728,Laptops Plus,SKU-53333,Emir Cherian,Arunachal Pradesh,Electronics,Laptops,Online,6,158.51,0.07,884.49,103.81,305.23
ORD107135,2016-02-16,PRD7330,Men Plus,SKU-49804,Yakshit Sethi,Jharkhand,Clothing,Men,Online,10,424.37,0.22,3310.09,244.67,1401.66
ORD107136,2025-02-18,PRD8099,Outdoor X,SKU-78932,Vardaniya Dayal,Punjab,Sports,Outdoor,Store,6,290.01,0.22,1357.25,213.16,359.66
ORD107137,2021-04-07,PRD3635,Skincare Elite,SKU-61364,Kiara Sandal,Karnataka,Beauty,Skincare,Online,1,90.66,0.17,75.25,65.86,20.58
ORD107138,2024-06-01,PRD3723,Accessories X,SKU-63767,Chirag Gandhi,Sikkim,Electronics,Accessories,Online,7,28.04,0.13,170.76,18.82,56.15
ORD107139,2021-03-12,PRD7643,Accessories Elite,SKU-77820,Anya Jha,Andhra Pradesh,Electronics,Accessories,Online,1,103.76,0.26,76.78,82.29,15.89
ORD107140,2021-06-09,PRD6265,Team Sports Elite,SKU-58711,Amira Doshi,Maharashtra,Sports,Team Sports,Online,4,498.97,0.02,1955.96,311.93,733.2
ORD107141,2018-02-05,PRD8149,Team Sports Plus,SKU-64349,Yasmin Balay,Uttar Pradesh,Sports,Team Sports,Online,9,117.26,0.17,875.93,50.0,502.43
ORD107142,2022-09-08,PRD5492,Fitness X,SKU-55618,Samarth Gour,Arunachal Pradesh,Sports,Fitness,Online,6,78.98,0.11,421.75,32.16,250.02
ORD107143,2023-06-02,PRD4572,Phones Pro,SKU-90226,Mehul Ramaswamy,Manipur,Electronics,Phones,Online,9,158.34,0.11,1268.3,104.68,429.82
ORD107144,2020-07-24,PRD4946,Laptops Elite,SKU-72655,Samiha Dewan,Manipur,Electronics,Laptops,Store,3,211.52,0.25,475.92,134.27,173.81
ORD107145,2017-02-12,PRD6800,Makeup Pro,SKU-18673,Vivaan Sridhar,Goa,Beauty,Makeup,Store,7,78.95,0.22,431.07,41.12,206.55
ORD107146,2018-10-25,PRD5981,Accessories Pro,SKU-99401,Damini Sankaran,Maharashtra,Electronics,Accessories,Store,7,72.71,0.09,463.16,32.98,253.08
ORD107147,2024-01-12,PRD1527,Women Go,SKU-54916,Rati Bawa,Jammu and Kashmir,Clothing,Women,Store,3,478.59,0.09,1306.55,222.56,698.96
ORD107148,2023-01-21,PRD4153,Appliances Plus,SKU-57472,Lakshit Sant,Andhra Pradesh,Home & Kitchen,Appliances,Store,3,427.66,0.03,1244.49,306.43,352.78
ORD107149,2016-05-07,PRD10592,Laptops Elite,SKU-22721,Dhruv Saxena,Goa,Electronics,Laptops,Store,6,174.19,0.2,836.11,84.85,428.83
ORD107150,2022-12-09,PRD7853,Skincare Go,SKU-68134,Stuvan Sahni,Maharashtra,Beauty,Skincare,Online,9,17.29,0.28,112.04,13.64,23.65
ORD107151,2022-01-11,PRD2737,Outdoor X,SKU-71351,Hazel Bhalla,Nagaland,Sports,Outdoor,Store,7,21.47,0.04,144.28,8.85,84.81
ORD107152,2017-02-11,PRD2432,Skincare Pro,SKU-56158,Lakshay Karnik,Haryana,Beauty,Skincare,Store,6,114.16,0.11,609.61,89.69,130.67
ORD107153,2021-02-09,PRD9492,Phones X,SKU-11816,Pranay Dua,Chhattisgarh,Electronics,Phones,Store,2,462.75,0.08,851.46,316.3,269.47
ORD107154,2016-07-23,PRD9865,Men Plus,SKU-67701,Nakul Jhaveri,Kerala,Clothing,Men,Online,10,360.56,0.18,2956.59,175.46,1517.82
ORD107155,2023-11-29,PRD9147,Laptops Go,SKU-18740,Shlok Shan,Telangana,Electronics,Laptops,Store,1,273.33,0.16,229.6,139.49,112.43
ORD107156,2019-10-21,PRD4125,Appliances Go,SKU-73788,Kismat Raja,Telangana,Home & Kitchen,Appliances,Store,8,162.47,0.22,1013.81,93.31,431.56
ORD107157,2016-05-13,PRD9206,Laptops Plus,SKU-93453,Pari Ben,Andhra Pradesh,Electronics,Laptops,Store,2,382.87,0.12,673.85,304.82,137.37
ORD107158,2016-04-13,PRD7756,Accessories Max,SKU-66736,Indrajit Dhar,Puducherry,Electronics,Accessories,Store,8,428.7,0.15,2915.16,183.02,1670.62
ORD107159,2022-07-04,PRD1077,Accessories Go,SKU-19753,Trisha Das,Rajasthan,Electronics,Accessories,Online,2,317.9,0.03,616.73,214.59,200.42
ORD107160,2019-09-04,PRD3172,Furniture X,SKU-51956,Jayant Saini,Bihar,Home & Kitchen,Furniture,Online,10,493.65,0.19,3998.57,255.26,1930.96
ORD107161,2015-10-31,PRD1048,Laptops Pro,SKU-74422,Kashvi Chana,Tripura,Electronics,Laptops,Online,5,37.5,0.05,178.12,23.87,64.74
ORD107162,2020-01-30,PRD7779,Accessories X,SKU-37205,Nirvi Wason,Delhi,Electronics,Accessories,Store,6,297.58,0.1,1606.93,195.67,550.31
ORD107163,2023-08-24,PRD9131,Kids Elite,SKU-26009,Kismat Bhavsar,Puducherry,Clothing,Kids,Store,2,462.94,0.24,703.67,296.8,252.53
ORD107164,2024-11-04,PRD5820,Appliances X,SKU-77213,Kimaya Dube,Tripura,Home & Kitchen,Appliances,Online,4,110.99,0.05,421.76,73.77,141.44
ORD107165,2021-01-25,PRD6980,Furniture Pro,SKU-74281,Rasha Sandal,Chandigarh,Home & Kitchen,Furniture,Online,6,468.49,0.13,2445.52,255.05,1114.16
ORD107166,2021-02-19,PRD8553,Appliances Pro,SKU-15332,Mahika Aggarwal,Chandigarh,Home & Kitchen,Appliances,Online,3,470.1,0.1,1269.27,234.29,636.69
ORD107167,2023-09-21,PRD10378,Appliances Max,SKU-17953,Sahil Bawa,Delhi,Home & Kitchen,Appliances,Store,9,125.32,0.05,1071.49,63.94,524.8
ORD107168,2023-06-13,PRD9009,Fitness X,SKU-46494,Damini Dar,Tamil Nadu,Sports,Fitness,Online,1,321.67,0.07,299.15,210.11,103.75
ORD107169,2021-07-31,PRD9109,Women Plus,SKU-81298,Hazel Ram,West Bengal,Clothing,Women,Online,6,12.7,0.29,54.1,10.11,11.03
ORD107170,2016-10-29,PRD7218,Kids Pro,SKU-89216,Ahana  Keer,Maharashtra,Clothing,Kids,Store,6,431.17,0.19,2095.49,322.0,530.57
ORD107171,2024-12-13,PRD5112,Team Sports Max,SKU-81897,Zoya Sunder,Tamil Nadu,Sports,Team Sports,Online,5,25.37,0.03,123.04,19.61,27.94
ORD107172,2019-11-07,PRD2928,Haircare X,SKU-13879,Aarav Madan,Andhra Pradesh,Beauty,Haircare,Store,1,343.31,0.28,247.18,189.54,110.71
ORD107173,2023-07-10,PRD5423,Phones Go,SKU-56759,Onkar Sandhu,Tripura,Electronics,Phones,Store,3,276.77,0.22,647.64,161.89,268.82
ORD107174,2015-08-04,PRD5873,Women X,SKU-59608,Vritika Mahal,Jammu and Kashmir,Clothing,Women,Online,3,462.55,0.02,1359.9,194.0,789.54
ORD107175,2017-11-22,PRD2730,Phones Elite,SKU-16197,Ishaan Borra,Punjab,Electronics,Phones,Online,6,403.58,0.06,2276.19,173.71,1296.47
ORD107176,2023-09-04,PRD5826,Phones Elite,SKU-40630,Ojas Walia,Jharkhand,Electronics,Phones,Store,4,39.0,0.14,134.16,22.52,56.69
ORD107177,2021-01-04,PRD9025,Laptops Pro,SKU-23631,Adira Yadav,Telangana,Electronics,Laptops,Online,7,441.74,0.19,2504.67,319.54,692.87
ORD107178,2017-08-28,PRD10947,Outdoor Max,SKU-71265,Anaya Kapadia,Chandigarh,Sports,Outdoor,Store,8,244.99,0.12,1724.73,103.77,994.19
ORD107179,2021-03-03,PRD4678,Kids Pro,SKU-46211,Priyansh Sachar,Odisha,Clothing,Kids,Store,10,293.7,0.22,2290.86,158.06,1057.99
ORD107180,2019-04-21,PRD9296,Men Pro,SKU-78693,Dharmajan Varkey,Karnataka,Clothing,Men,Store,2,461.59,0.19,747.78,230.24,374.79
ORD107181,2017-10-12,PRD4776,Haircare Max,SKU-27097,Myra Dora,Odisha,Beauty,Haircare,Store,2,189.7,0.14,326.28,96.67,160.01
ORD107182,2020-09-05,PRD1768,Team Sports X,SKU-60378,Azad Atwal,Telangana,Sports,Team Sports,Store,4,109.05,0.23,335.87,61.47,146.55
ORD107183,2021-03-28,PRD10216,Skincare Pro,SKU-63634,Shalv Babu,Madhya Pradesh,Beauty,Skincare,Store,9,121.68,0.23,843.24,97.2,169.65
ORD107184,2018-01-15,PRD5841,Team Sports Plus,SKU-54997,Ehsaan Goyal,Tripura,Sports,Team Sports,Online,6,238.01,0.24,1085.33,121.0,533.57
ORD107185,2021-09-03,PRD4362,Furniture Pro,SKU-53210,Kashvi Sodhi,Mizoram,Home & Kitchen,Furniture,Online,10,225.83,0.3,1580.81,120.58,736.75
ORD107186,2015-07-10,PRD6379,Women Plus,SKU-36462,Kartik Krishna,Madhya Pradesh,Clothing,Women,Online,3,469.99,0.06,1325.37,335.89,378.16
ORD107187,2025-08-07,PRD8466,Outdoor Pro,SKU-26292,Shayak Koshy,Puducherry,Sports,Outdoor,Store,8,59.0,0.01,467.28,45.9,103.75
ORD107188,2023-11-30,PRD5591,Decor Elite,SKU-12808,Ishita Tata,Ladakh,Home & Kitchen,Decor,Store,1,392.8,0.06,369.23,227.29,155.58
ORD107189,2024-11-08,PRD2436,Haircare Elite,SKU-73766,Dharmajan Sangha,Chhattisgarh,Beauty,Haircare,Store,10,129.18,0.19,1046.36,84.35,363.12
ORD107190,2018-11-15,PRD2824,Outdoor X,SKU-91820,Charvi Balan,Puducherry,Sports,Outdoor,Store,1,76.55,0.12,67.36,31.59,39.56
ORD107191,2023-03-26,PRD2284,Furniture Max,SKU-93665,Parinaaz Vala,Chhattisgarh,Home & Kitchen,Furniture,Store,9,232.16,0.24,1587.97,148.02,575.52
ORD107192,2016-12-22,PRD9679,Outdoor Elite,SKU-91781,Shanaya Koshy,Uttarakhand,Sports,Outdoor,Store,9,420.97,0.14,3258.31,274.88,1130.74
ORD107193,2017-05-04,PRD10855,Phones Pro,SKU-16981,Dhanuk Ravi,Bihar,Electronics,Phones,Online,3,198.28,0.15,505.61,82.94,294.12
ORD107194,2017-02-28,PRD1091,Phones Go,SKU-93408,Dhanuk Sampath,Mizoram,Electronics,Phones,Online,6,83.22,0.3,349.52,62.78,85.85
ORD107195,2024-05-03,PRD8264,Decor Pro,SKU-98332,Zara Bhatti,West Bengal,Home & Kitchen,Decor,Online,10,354.92,0.06,3336.25,175.97,1682.13
ORD107196,2024-12-23,PRD7656,Laptops X,SKU-12247,Kartik Garg,Chhattisgarh,Electronics,Laptops,Store,2,149.78,0.2,239.65,85.37,103.06
ORD107197,2016-05-12,PRD9108,Women X,SKU-30825,Anahita Jain,Kerala,Clothing,Women,Store,2,486.61,0.12,856.43,206.29,493.36
ORD107198,2015-08-29,PRD8876,Outdoor Max,SKU-23790,Sana Korpal,Telangana,Sports,Outdoor,Store,10,233.05,0.02,2283.89,131.58,994.41
ORD107199,2025-04-15,PRD6689,Fitness Pro,SKU-89921,Yasmin Chaudhry,Himachal Pradesh,Sports,Fitness,Online,5,106.35,0.16,446.67,57.18,206.51
ORD107200,2019-12-16,PRD2620,Kids Pro,SKU-30112,Anika Bahri,Punjab,Clothing,Kids,Store,10,349.56,0.02,3425.69,238.94,1084.08
ORD107201,2020-02-27,PRD8110,Appliances Plus,SKU-56611,Armaan Master,Nagaland,Home & Kitchen,Appliances,Online,8,472.11,0.29,2681.58,233.52,1355.19
ORD107202,2025-09-06,PRD2504,Skincare Pro,SKU-30137,Samar Chandran,Andhra Pradesh,Beauty,Skincare,Store,7,341.95,0.29,1699.49,175.44,827.55
ORD107203,2017-12-03,PRD7098,Men Go,SKU-74461,Aarav Verma,Kerala,Clothing,Men,Store,8,94.29,0.02,739.23,42.98,402.27
ORD107204,2025-06-22,PRD6144,Skincare Max,SKU-44308,Advika Upadhyay,Uttarakhand,Beauty,Skincare,Store,3,329.02,0.17,819.26,166.95,403.55
ORD107205,2016-03-20,PRD6524,Accessories Max,SKU-13522,Oorja Dutt,Uttar Pradesh,Electronics,Accessories,Online,8,69.26,0.1,498.67,55.34,100.22
ORD107206,2015-12-08,PRD5466,Laptops Pro,SKU-98060,Shalv Loke,Chandigarh,Electronics,Laptops,Online,3,361.71,0.08,998.32,275.39,238.24
ORD107207,2016-03-28,PRD7010,Furniture Max,SKU-43146,Ivana Dixit,Ladakh,Home & Kitchen,Furniture,Store,6,431.68,0.24,1968.46,265.17,759.29
ORD107208,2020-03-02,PRD5304,Accessories Elite,SKU-29897,Nitara Borah,Chandigarh,Electronics,Accessories,Store,2,255.75,0.11,455.24,173.43,146.53
ORD107209,2021-02-10,PRD9979,Fitness Elite,SKU-53079,Vaibhav Khosla,Andhra Pradesh,Sports,Fitness,Store,4,119.24,0.06,448.34,56.23,236.92
ORD107210,2022-04-08,PRD2635,Makeup X,SKU-51704,Riya Buch,Chhattisgarh,Beauty,Makeup,Store,2,120.23,0.29,170.73,72.76,67.41
ORD107211,2023-05-25,PRD2063,Men X,SKU-63423,Elakshi Ratta,West Bengal,Clothing,Men,Store,8,410.37,0.1,2954.66,307.59,740.02
ORD107212,2015-09-07,PRD2884,Appliances Plus,SKU-52102,Purab Goswami,Himachal Pradesh,Home & Kitchen,Appliances,Store,3,394.57,0.09,1077.18,298.08,263.42
ORD107213,2016-02-18,PRD6964,Men X,SKU-68036,Gokul Kumer,Maharashtra,Clothing,Men,Store,1,436.92,0.16,367.01,231.39,172.65
ORD107214,2017-01-06,PRD4611,Outdoor Plus,SKU-85666,Stuvan Kade,Maharashtra,Sports,Outdoor,Online,3,66.19,0.11,176.73,45.96,54.01
ORD107215,2023-10-05,PRD3946,Skincare Elite,SKU-94107,Yuvaan Jhaveri,Uttar Pradesh,Beauty,Skincare,Online,4,101.31,0.13,352.56,67.65,117.14
ORD107216,2015-06-18,PRD4335,Women Pro,SKU-28640,Saksham Iyengar,Ladakh,Clothing,Women,Store,2,323.43,0.09,588.64,224.36,180.31
ORD107217,2015-03-16,PRD2571,Skincare Go,SKU-96006,Armaan Agate,Ladakh,Beauty,Skincare,Store,4,414.3,0.03,1607.48,197.79,840.06
ORD107218,2019-06-28,PRD6756,Kids Go,SKU-61124,Kismat Wali,Chhattisgarh,Clothing,Kids,Store,1,429.06,0.23,330.38,244.93,141.78
ORD107219,2016-04-30,PRD6191,Fitness Max,SKU-78409,Saanvi Tank,Arunachal Pradesh,Sports,Fitness,Store,3,260.97,0.12,688.96,167.16,247.66
ORD107220,2018-01-24,PRD2630,Makeup Go,SKU-59100,Rhea Bera,Assam,Beauty,Makeup,Online,1,444.73,0.23,342.44,190.92,195.43
ORD107221,2015-09-24,PRD7782,Skincare X,SKU-19735,Navya Sarma,Himachal Pradesh,Beauty,Skincare,Store,5,123.17,0.27,449.57,84.82,139.98
ORD107222,2017-06-03,PRD2124,Accessories Elite,SKU-57103,Samiha Sheth,Haryana,Electronics,Accessories,Store,8,228.42,0.28,1315.7,97.96,751.45
ORD107223,2023-04-03,PRD8833,Haircare Max,SKU-62208,Aarav Sampath,Odisha,Beauty,Haircare,Store,4,215.55,0.07,801.85,88.34,473.22
ORD107224,2025-03-21,PRD9041,Team Sports Plus,SKU-66029,Faiyaz Wagle,Chhattisgarh,Sports,Team Sports,Online,4,33.63,0.25,100.89,14.82,56.43
ORD107225,2025-06-16,PRD1176,Men Plus,SKU-24389,Aradhya Krishna,Chhattisgarh,Clothing,Men,Store,1,408.68,0.23,314.68,216.27,148.16
ORD107226,2016-08-05,PRD9652,Accessories Go,SKU-40251,Aarav Rastogi,Chhattisgarh,Electronics,Accessories,Store,1,279.39,0.01,276.6,178.14,100.24
ORD107227,2015-11-24,PRD3895,Accessories Max,SKU-78960,Samiha Halder,Uttarakhand,Electronics,Accessories,Store,3,269.47,0.04,776.07,209.81,171.82
ORD107228,2020-12-16,PRD1302,Accessories Elite,SKU-90058,Vardaniya Grewal,Jharkhand,Electronics,Accessories,Online,1,202.05,0.26,149.52,158.1,32.52
ORD107229,2015-12-25,PRD5968,Fitness Go,SKU-56564,Jayant Mangal,Jharkhand,Sports,Fitness,Store,5,492.16,0.02,2411.58,229.39,1287.57
ORD107230,2017-05-12,PRD3166,Men Elite,SKU-74678,Arnav Kannan,Telangana,Clothing,Men,Store,4,54.34,0.1,195.62,43.2,40.1
ORD107231,2020-06-09,PRD6138,Women Plus,SKU-88367,Jayant Buch,Jammu and Kashmir,Clothing,Women,Online,7,127.31,0.28,641.64,69.92,289.25
ORD107232,2015-03-19,PRD1372,Makeup Elite,SKU-81437,Divyansh Varty,Chandigarh,Beauty,Makeup,Online,6,84.29,0.21,399.53,52.94,148.6
ORD107233,2016-08-20,PRD7093,Accessories Go,SKU-47174,Anika Sodhi,Madhya Pradesh,Electronics,Accessories,Store,5,341.04,0.01,1688.15,221.25,592.96
ORD107234,2015-02-22,PRD1765,Team Sports Go,SKU-62974,Hansh Luthra,Manipur,Sports,Team Sports,Online,5,477.45,0.03,2315.63,303.17,845.26
ORD107235,2018-11-09,PRD5429,Women X,SKU-22775,Mohanlal Lad,Himachal Pradesh,Clothing,Women,Store,5,34.59,0.02,169.49,25.62,43.95
ORD107236,2023-09-28,PRD8788,Phones X,SKU-19007,Saksham Salvi,Ladakh,Electronics,Phones,Store,2,98.64,0.2,157.82,63.48,56.26
